ts,source,season,round,date_local,home_team,away_team,venue,market_code,odds_type,selection_name,price_decimal,line
2025-08-23T11:55:32.683673,github_whitesgsw,,,2012-07-15,Western Bulldogs,Hawthorn,Marvel Stadium,h2h,closing,away,1.04,
2025-08-23T11:55:32.683673,github_whitesgsw,,,2012-07-15,Western Bulldogs,Hawthorn,Marvel Stadium,h2h,closing,home,10.07,
2025-08-23T11:55:32.683673,github_whitesgsw,,,2012-07-20,Geelong,Essendon,Marvel Stadium,h2h,closing,away,1.76,
2025-08-23T11:55:32.683673,github_whitesgsw,,,2012-07-20,Geelong,Essendon,Marvel Stadium,h2h,closing,home,2.02,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Adelaide,West Coast,AAMI Stadium,h2h,closing,away,2.78,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Adelaide,West Coast,AAMI Stadium,h2h,closing,home,1.43,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Collingwood,Hawthorn,MCG,h2h,closing,away,1.88,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Collingwood,Hawthorn,MCG,h2h,closing,home,1.9,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Gold Coast,Brisbane,People First Stadium,h2h,closing,away,1.25,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Gold Coast,Brisbane,People First Stadium,h2h,closing,home,3.95,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Melbourne,Port Adelaide,TIO Stadium,h2h,closing,away,1.63,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Melbourne,Port Adelaide,TIO Stadium,h2h,closing,home,2.24,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Western Bulldogs,Carlton,Marvel Stadium,h2h,closing,away,1.58,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-21,Western Bulldogs,Carlton,Marvel Stadium,h2h,closing,home,2.35,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-22,Fremantle,GWS Giants,Domain Stadium,h2h,closing,away,21.83,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-22,Fremantle,GWS Giants,Domain Stadium,h2h,closing,home,1.01,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-22,Richmond,North Melbourne,MCG,h2h,closing,away,1.73,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-22,Richmond,North Melbourne,MCG,h2h,closing,home,2.1,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-22,Sydney,St Kilda,SCG,h2h,closing,away,3.11,
2025-08-23T11:55:32.674797,github_whitesgsw,,,2012-07-22,Sydney,St Kilda,SCG,h2h,closing,home,1.36,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-27,Essendon,Hawthorn,Marvel Stadium,h2h,closing,away,1.16,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-27,Essendon,Hawthorn,Marvel Stadium,h2h,closing,home,5.2,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,Carlton,Richmond,MCG,h2h,closing,away,1.58,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,Carlton,Richmond,MCG,h2h,closing,home,2.34,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,GWS Giants,Collingwood,ENGIE Stadium,h2h,closing,away,1.01,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,GWS Giants,Collingwood,ENGIE Stadium,h2h,closing,home,22.17,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,Geelong,Adelaide,GMHBA Stadium,h2h,closing,away,2.27,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,Geelong,Adelaide,GMHBA Stadium,h2h,closing,home,1.61,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,Gold Coast,Sydney,People First Stadium,h2h,closing,away,1.05,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,Gold Coast,Sydney,People First Stadium,h2h,closing,home,9.98,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,North Melbourne,Melbourne,Marvel Stadium,h2h,closing,away,7.67,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-28,North Melbourne,Melbourne,Marvel Stadium,h2h,closing,home,1.09,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-29,Port Adelaide,Fremantle,AAMI Stadium,h2h,closing,away,1.54,
2025-08-23T11:55:32.666359,github_whitesgsw,,,2012-07-29,Port Adelaide,Fremantle,AAMI Stadium,h2h,closing,home,2.45,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-07-29,St Kilda,Western Bulldogs,Marvel Stadium,h2h,closing,away,5.54,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-07-29,St Kilda,Western Bulldogs,Marvel Stadium,h2h,closing,home,1.14,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-07-29,West Coast,Brisbane,Domain Stadium,h2h,closing,away,5.66,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-07-29,West Coast,Brisbane,Domain Stadium,h2h,closing,home,1.14,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-03,Hawthorn,Geelong,MCG,h2h,closing,away,3.61,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-03,Hawthorn,Geelong,MCG,h2h,closing,home,1.29,
2025-08-23T11:55:32.655018,github_whitesgsw,,,2012-08-04,Brisbane,Richmond,Gabba,h2h,closing,away,1.64,
2025-08-23T11:55:32.655018,github_whitesgsw,,,2012-08-04,Brisbane,Richmond,Gabba,h2h,closing,home,2.21,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-04,Collingwood,St Kilda,MCG,h2h,closing,away,2.94,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-04,Collingwood,St Kilda,MCG,h2h,closing,home,1.4,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-04,Fremantle,West Coast,Domain Stadium,h2h,closing,away,1.49,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-04,Fremantle,West Coast,Domain Stadium,h2h,closing,home,2.59,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-04,GWS Giants,Port Adelaide,ENGIE Stadium,h2h,closing,away,1.1,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-04,GWS Giants,Port Adelaide,ENGIE Stadium,h2h,closing,home,6.7,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-04,Western Bulldogs,North Melbourne,Marvel Stadium,h2h,closing,away,1.08,
2025-08-23T11:55:32.657981,github_whitesgsw,,,2012-08-04,Western Bulldogs,North Melbourne,Marvel Stadium,h2h,closing,home,7.84,
2025-08-23T11:55:32.655018,github_whitesgsw,,,2012-08-05,Adelaide,Essendon,AAMI Stadium,h2h,closing,away,5.45,
2025-08-23T11:55:32.655018,github_whitesgsw,,,2012-08-05,Adelaide,Essendon,AAMI Stadium,h2h,closing,home,1.15,
2025-08-23T11:55:32.655018,github_whitesgsw,,,2012-08-05,Carlton,Sydney,Marvel Stadium,h2h,closing,away,1.39,
2025-08-23T11:55:32.655018,github_whitesgsw,,,2012-08-05,Carlton,Sydney,Marvel Stadium,h2h,closing,home,2.97,
2025-08-23T11:55:32.655018,github_whitesgsw,,,2012-08-05,Melbourne,Gold Coast,MCG,h2h,closing,away,3.02,
2025-08-23T11:55:32.655018,github_whitesgsw,,,2012-08-05,Melbourne,Gold Coast,MCG,h2h,closing,home,1.39,
2025-08-23T11:55:32.653008,github_whitesgsw,,,2012-08-10,West Coast,Geelong,Domain Stadium,h2h,closing,away,2.15,
2025-08-23T11:55:32.653008,github_whitesgsw,,,2012-08-10,West Coast,Geelong,Domain Stadium,h2h,closing,home,1.68,
2025-08-23T11:55:32.651000,github_whitesgsw,,,2012-08-11,Adelaide,Fremantle,AAMI Stadium,h2h,closing,away,2.91,
2025-08-23T11:55:32.651000,github_whitesgsw,,,2012-08-11,Adelaide,Fremantle,AAMI Stadium,h2h,closing,home,1.4,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-11,Carlton,Brisbane,Marvel Stadium,h2h,closing,away,4.68,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-11,Carlton,Brisbane,Marvel Stadium,h2h,closing,home,1.19,
2025-08-23T11:55:32.650497,github_whitesgsw,,,2012-08-11,Gold Coast,GWS Giants,People First Stadium,h2h,closing,away,3.08,
2025-08-23T11:55:32.650497,github_whitesgsw,,,2012-08-11,Gold Coast,GWS Giants,People First Stadium,h2h,closing,home,1.36,
2025-08-23T11:55:32.651000,github_whitesgsw,,,2012-08-11,St Kilda,Melbourne,MCG,h2h,closing,away,9.67,
2025-08-23T11:55:32.651000,github_whitesgsw,,,2012-08-11,St Kilda,Melbourne,MCG,h2h,closing,home,1.05,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-11,Sydney,Collingwood,Accor Stadium,h2h,closing,away,2.34,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-11,Sydney,Collingwood,Accor Stadium,h2h,closing,home,1.59,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-12,Essendon,North Melbourne,Marvel Stadium,h2h,closing,away,1.65,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-12,Essendon,North Melbourne,Marvel Stadium,h2h,closing,home,2.19,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-12,Hawthorn,Port Adelaide,UTAS Stadium,h2h,closing,away,19.5,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-12,Hawthorn,Port Adelaide,UTAS Stadium,h2h,closing,home,1.01,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-12,Richmond,Western Bulldogs,MCG,h2h,closing,away,5.62,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-12,Richmond,Western Bulldogs,MCG,h2h,closing,home,1.14,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-17,Geelong,St Kilda,Marvel Stadium,h2h,closing,away,3.38,
2025-08-23T11:55:32.643304,github_whitesgsw,,,2012-08-17,Geelong,St Kilda,Marvel Stadium,h2h,closing,home,1.31,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-18,Brisbane,Adelaide,Gabba,h2h,closing,away,1.21,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-18,Brisbane,Adelaide,Gabba,h2h,closing,home,4.29,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-18,Collingwood,North Melbourne,Marvel Stadium,h2h,closing,away,3.42,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-18,Collingwood,North Melbourne,Marvel Stadium,h2h,closing,home,1.31,
2025-08-23T11:55:32.641299,github_whitesgsw,,,2012-08-18,Essendon,Carlton,MCG,h2h,closing,away,1.74,
2025-08-23T11:55:32.641299,github_whitesgsw,,,2012-08-18,Essendon,Carlton,MCG,h2h,closing,home,2.05,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-18,Fremantle,Richmond,Domain Stadium,h2h,closing,away,2.95,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-18,Fremantle,Richmond,Domain Stadium,h2h,closing,home,1.39,
2025-08-23T11:55:32.641299,github_whitesgsw,,,2012-08-18,GWS Giants,Melbourne,Manuka Oval,h2h,closing,away,1.19,
2025-08-23T11:55:32.641299,github_whitesgsw,,,2012-08-18,GWS Giants,Melbourne,Manuka Oval,h2h,closing,home,4.55,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-19,Hawthorn,Gold Coast,MCG,h2h,closing,away,23.58,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-19,Hawthorn,Gold Coast,MCG,h2h,closing,home,1.01,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-19,Port Adelaide,West Coast,AAMI Stadium,h2h,closing,away,1.13,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-19,Port Adelaide,West Coast,AAMI Stadium,h2h,closing,home,5.64,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-19,Western Bulldogs,Sydney,Marvel Stadium,h2h,closing,away,1.06,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-19,Western Bulldogs,Sydney,Marvel Stadium,h2h,closing,home,8.66,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-24,Richmond,Essendon,MCG,h2h,closing,away,2.3,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-24,Richmond,Essendon,MCG,h2h,closing,home,1.59,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-25,Gold Coast,Carlton,People First Stadium,h2h,closing,away,1.02,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-25,Gold Coast,Carlton,People First Stadium,h2h,closing,home,13.6,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-25,Port Adelaide,Brisbane,AAMI Stadium,h2h,closing,away,1.64,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-25,Port Adelaide,Brisbane,AAMI Stadium,h2h,closing,home,2.22,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-25,St Kilda,GWS Giants,Marvel Stadium,h2h,closing,away,20.4,
2025-08-23T11:55:32.632962,github_whitesgsw,,,2012-08-25,St Kilda,GWS Giants,Marvel Stadium,h2h,closing,home,1.01,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-25,Sydney,Hawthorn,SCG,h2h,closing,away,1.79,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-25,Sydney,Hawthorn,SCG,h2h,closing,home,1.97,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-25,West Coast,Collingwood,Domain Stadium,h2h,closing,away,2.16,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-25,West Coast,Collingwood,Domain Stadium,h2h,closing,home,1.68,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-26,Geelong,Western Bulldogs,GMHBA Stadium,h2h,closing,away,15.55,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-26,Geelong,Western Bulldogs,GMHBA Stadium,h2h,closing,home,1.02,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-26,Melbourne,Adelaide,MCG,h2h,closing,away,1.12,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-26,Melbourne,Adelaide,MCG,h2h,closing,home,6.16,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-26,North Melbourne,Fremantle,Marvel Stadium,h2h,closing,away,3.67,
2025-08-23T11:55:32.624453,github_whitesgsw,,,2012-08-26,North Melbourne,Fremantle,Marvel Stadium,h2h,closing,home,1.27,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-08-31,Hawthorn,West Coast,MCG,h2h,closing,away,3.9,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-08-31,Hawthorn,West Coast,MCG,h2h,closing,home,1.25,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,Adelaide,Gold Coast,AAMI Stadium,h2h,closing,away,16.82,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,Adelaide,Gold Coast,AAMI Stadium,h2h,closing,home,1.01,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,Essendon,Collingwood,MCG,h2h,closing,away,1.15,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,Essendon,Collingwood,MCG,h2h,closing,home,5.25,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,Fremantle,Melbourne,Domain Stadium,h2h,closing,away,11.75,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,Fremantle,Melbourne,Domain Stadium,h2h,closing,home,1.03,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,GWS Giants,North Melbourne,ENGIE Stadium,h2h,closing,away,1.01,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,GWS Giants,North Melbourne,ENGIE Stadium,h2h,closing,home,16.0,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,Geelong,Sydney,GMHBA Stadium,h2h,closing,away,2.2,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-01,Geelong,Sydney,GMHBA Stadium,h2h,closing,home,1.65,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-02,Brisbane,Western Bulldogs,Gabba,h2h,closing,away,4.56,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-02,Brisbane,Western Bulldogs,Gabba,h2h,closing,home,1.2,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-02,Carlton,St Kilda,Marvel Stadium,h2h,closing,away,1.8,
2025-08-23T11:55:32.616197,github_whitesgsw,,,2012-09-02,Carlton,St Kilda,Marvel Stadium,h2h,closing,home,1.97,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-02,Richmond,Port Adelaide,MCG,h2h,closing,away,6.84,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-02,Richmond,Port Adelaide,MCG,h2h,closing,home,1.1,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-07,Hawthorn,Collingwood,MCG,h2h,closing,away,3.35,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-07,Hawthorn,Collingwood,MCG,h2h,closing,home,1.32,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-08,Adelaide,Sydney,AAMI Stadium,h2h,closing,away,2.24,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-08,Adelaide,Sydney,AAMI Stadium,h2h,closing,home,1.63,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-08,Geelong,Fremantle,MCG,h2h,closing,away,3.64,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-08,Geelong,Fremantle,MCG,h2h,closing,home,1.28,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-09,West Coast,North Melbourne,Domain Stadium,h2h,closing,away,4.53,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-09,West Coast,North Melbourne,Domain Stadium,h2h,closing,home,1.2,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-14,Adelaide,Fremantle,AAMI Stadium,h2h,closing,away,2.31,
2025-08-23T11:55:32.607716,github_whitesgsw,,,2012-09-14,Adelaide,Fremantle,AAMI Stadium,h2h,closing,home,1.6,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2012-09-15,Collingwood,West Coast,MCG,h2h,closing,away,1.91,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2012-09-15,Collingwood,West Coast,MCG,h2h,closing,home,1.86,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2012-09-21,Sydney,Collingwood,Accor Stadium,h2h,closing,away,2.43,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2012-09-21,Sydney,Collingwood,Accor Stadium,h2h,closing,home,1.55,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2012-09-22,Hawthorn,Adelaide,MCG,h2h,closing,away,5.85,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2012-09-22,Hawthorn,Adelaide,MCG,h2h,closing,home,1.13,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2012-09-29,Hawthorn,Sydney,MCG,h2h,closing,away,2.53,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2012-09-29,Hawthorn,Sydney,MCG,h2h,closing,home,1.52,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2013-03-22,Adelaide,Essendon,AAMI Stadium,h2h,closing,away,2.68,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2013-03-22,Adelaide,Essendon,AAMI Stadium,h2h,closing,home,1.46,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2013-03-23,Fremantle,West Coast,Domain Stadium,h2h,closing,away,2.02,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2013-03-23,Fremantle,West Coast,Domain Stadium,h2h,closing,home,1.76,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2013-03-28,Carlton,Richmond,MCG,h2h,closing,away,1.91,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2013-03-28,Carlton,Richmond,MCG,h2h,closing,home,1.86,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-03-30,GWS Giants,Sydney,Accor Stadium,h2h,closing,away,1.04,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-03-30,GWS Giants,Sydney,Accor Stadium,h2h,closing,home,11.62,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-03-30,Gold Coast,St Kilda,People First Stadium,h2h,closing,away,1.32,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-03-30,Gold Coast,St Kilda,People First Stadium,h2h,closing,home,3.37,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2013-03-30,Western Bulldogs,Brisbane,Marvel Stadium,h2h,closing,away,1.27,
2025-08-23T11:55:32.599391,github_whitesgsw,,,2013-03-30,Western Bulldogs,Brisbane,Marvel Stadium,h2h,closing,home,3.83,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-03-31,Melbourne,Port Adelaide,MCG,h2h,closing,away,1.94,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-03-31,Melbourne,Port Adelaide,MCG,h2h,closing,home,1.83,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-03-31,North Melbourne,Collingwood,Marvel Stadium,h2h,closing,away,1.58,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-03-31,North Melbourne,Collingwood,Marvel Stadium,h2h,closing,home,2.38,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-04-01,Hawthorn,Geelong,MCG,h2h,closing,away,2.32,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-04-01,Hawthorn,Geelong,MCG,h2h,closing,home,1.6,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-04-05,St Kilda,Richmond,MCG,h2h,closing,away,1.4,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-04-05,St Kilda,Richmond,MCG,h2h,closing,home,2.95,
2025-08-23T11:55:32.588036,github_whitesgsw,,,2013-04-06,Brisbane,Adelaide,Gabba,h2h,closing,away,1.81,
2025-08-23T11:55:32.588036,github_whitesgsw,,,2013-04-06,Brisbane,Adelaide,Gabba,h2h,closing,home,1.99,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-06,Essendon,Melbourne,MCG,h2h,closing,away,7.93,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-06,Essendon,Melbourne,MCG,h2h,closing,home,1.08,
2025-08-23T11:55:32.588036,github_whitesgsw,,,2013-04-06,Port Adelaide,GWS Giants,AAMI Stadium,h2h,closing,away,5.89,
2025-08-23T11:55:32.588036,github_whitesgsw,,,2013-04-06,Port Adelaide,GWS Giants,AAMI Stadium,h2h,closing,home,1.14,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-04-06,Sydney,Gold Coast,SCG,h2h,closing,away,7.51,
2025-08-23T11:55:32.591100,github_whitesgsw,,,2013-04-06,Sydney,Gold Coast,SCG,h2h,closing,home,1.09,
2025-08-23T11:55:32.588036,github_whitesgsw,,,2013-04-06,Western Bulldogs,Fremantle,Marvel Stadium,h2h,closing,away,1.33,
2025-08-23T11:55:32.588036,github_whitesgsw,,,2013-04-06,Western Bulldogs,Fremantle,Marvel Stadium,h2h,closing,home,3.26,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-07,Collingwood,Carlton,MCG,h2h,closing,away,2.68,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-07,Collingwood,Carlton,MCG,h2h,closing,home,1.47,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-07,Geelong,North Melbourne,Marvel Stadium,h2h,closing,away,2.79,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-07,Geelong,North Melbourne,Marvel Stadium,h2h,closing,home,1.43,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-07,West Coast,Hawthorn,Domain Stadium,h2h,closing,away,1.82,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-07,West Coast,Hawthorn,Domain Stadium,h2h,closing,home,1.96,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-12,Fremantle,Essendon,Domain Stadium,h2h,closing,away,2.84,
2025-08-23T11:55:32.583149,github_whitesgsw,,,2013-04-12,Fremantle,Essendon,Domain Stadium,h2h,closing,home,1.43,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,GWS Giants,St Kilda,Manuka Oval,h2h,closing,away,1.2,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,GWS Giants,St Kilda,Manuka Oval,h2h,closing,home,4.61,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,Geelong,Carlton,Marvel Stadium,h2h,closing,away,2.53,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,Geelong,Carlton,Marvel Stadium,h2h,closing,home,1.51,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,Gold Coast,Brisbane,People First Stadium,h2h,closing,away,1.47,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,Gold Coast,Brisbane,People First Stadium,h2h,closing,home,2.66,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,Melbourne,West Coast,MCG,h2h,closing,away,1.03,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,Melbourne,West Coast,MCG,h2h,closing,home,11.52,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,North Melbourne,Sydney,Blundstone Arena,h2h,closing,away,1.72,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-13,North Melbourne,Sydney,Blundstone Arena,h2h,closing,home,2.11,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-14,Collingwood,Hawthorn,MCG,h2h,closing,away,1.58,
2025-08-23T11:55:32.574422,github_whitesgsw,,,2013-04-14,Collingwood,Hawthorn,MCG,h2h,closing,home,2.35,
